run,run_start_timestamp,run_start_frame,run_end_timestamp,run_end_frame,toast_index,toast_timestamp,toast_frame,timer_text,timer_conf,toast_conf,template_name,timer_source
359,09:29:26.000,2049960,09:30:03.983,2052239,,,,,,,,
360,09:30:04.000,2052240,09:30:23.983,2053439,,,,,,,,
361,09:30:24.000,2053440,09:36:07.983,2074079,1,09:33:02.767,2062966,02:39.991,0.6648,0.9771,toast1,anchor_refresh
362,09:36:08.000,2074080,09:42:43.983,2097839,1,09:40:59.600,2091576,04:42.596,0.6813,0.9899,toast1,anchor_refresh
363,09:42:44.000,2097840,09:48:31.983,2118719,1,09:46:19.267,2110756,03:35.202,0.6015,0.9773,toast1,anchor_refresh
364,09:48:32.000,2118720,09:49:01.983,2120519,,,,,,,,
365,09:49:02.000,2120520,09:52:41.983,2133719,,,,,,,,
366,09:52:42.000,2133720,09:59:45.983,2159159,1,09:56:35.100,2147706,03:54.036,0.6789,0.9777,toast1,anchor_refresh
367,09:59:46.000,2159160,10:12:06.233,2203574,1,10:03:49.850,2173791,03:51.097,0.7145,0.9773,toast1,anchor_refresh
367,09:59:46.000,2159160,10:12:06.233,2203574,2,10:04:20.233,2175614,04:09.286,0.6781,0.9848,toast2,anchor_refresh
